"Tw_id","Tweet","Label"
"529716453792956416","Is #Prince in #Toronto? Rumours fly of surprise show... @masseyhall http://t.co/ySchlys6DA","commenting"
"552813011338285056","“@WSJ: At least 12 dead in the Paris shooting. Updated story and background info:http://t.co/O59EaY27PQ #CharlieHebdo http://t.co/4jD1ySoth8","support"
"544296446368169984","@julia_goo_lia @Howie_Dee @BBCWorld true. Seems it's well executed","support"
"544324907400568832","@mashable Deplorable","commenting"
"544349014255472640","@Uber_Sydney thx.","commenting"
"577282462788677634","@PatOndabak or maybe he just needs a break from all the shit going on in this world.. I know I do!","commenting"
"544334052526784512","@nicholasderoose @Uber_Sydney you're aware that this tweet ...is giving away free rides, right?","commenting"
"544309574107693056","@RT_com I thought it was only 1 from the beginning","commenting"
"544302335540084736","@PzFeed Prayers for #sydney","commenting"
"524943557657133056","@skobos Yeah, sure. Please credit me though.","commenting"
"553588869409832960","@HuffingtonPost damnit!!! That's what those fuckers wanted!! Now they will be hailed as martyrs....","commenting"
"500313330930966529","@ReutersUS that is a really stupid announcement by the Ferguson police","commenting"
"529721493962641408","@beets But 3rd Eye Girl will be? Did you ask LN if The Artist Formerly Known As #Prince is playing?","commenting"
"524957744319975425","@BBCBreaking @raymondillo Yes, I can't believe this is happening...","denying"
"525070492395261953","@Cellying @EF517_V2 ok I'm really pissed off now","support"
"544298040652099584","“@Independent: Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/nUQefLc4ai http://t.co/pPcEVvtXGz”😔😔😔","support"
"524991576163250176","MORE: Police believe three gunmen were involved in shootings in Ottawa this morning and are looking for two shooters. http://t.co/IHV4galEtC","support"
"552798473389867009","@Telegraph Photo shows attackers are at least trained &amp; possibly experienced with combat weapons. More tracking needed of overseas fighters.","commenting"
"544306719686656000","US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".","support"
"553589786775412737","“@SkyNewsBreak: AFP: suspected #CharlieHebdo gunmen have been killed”@nevsinmengu","commenting"
"500324564237578240","@DostoevskyShade legally speaking , yeah he was.","support"
"524926357927903232","Bizar..Gister Montréal vandaag Ottawa. @CBCNews: BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/K7RVl9OYJV”","commenting"
"544320667018362880","@AP Politically Motivated? Really? Why's that then?","questioning"
"553503810073952257","@RT_com Why are they running? Coward.!","commenting"
"553615178492043264","@SkyNews @tomfranks9","commenting"
"500287325621198848","@mashable That person does not look 18. It actually looks a lot like a looter with their face  covered that was photographed by @PDPJ","denying"
"544333302761402369","@VegasRebs @Simbad_Reb I'd gladly have our 1 in 18yrs situation to your one in 18wk mass shootings.","commenting"
"553587298215133185","@KayBurley what about the hostage hopefully still alive.","questioning"
"500587418584907776","@andybankertv  now we now why!!  Jeez!!","commenting"
"529696091638620160","@TheSocialCTV Love Prince, he was my first concert!! #PRINCEWATCH","commenting"
"552851266754596865","@Slate @zaidbenjamin Identified themselves ? You having a laugh, so how come they didn't get shot too ? :/ #France","questioning"
"500280140560338944","@edeweysmith Yeah...I caught that too. ""VERY SLICK""  Seeing the framing of the lie starting now!","support"
"544521244021112832","@timsullivan23 Hey Tim was up","commenting"
"524972839078985728","@CP24 I Guess that mace isnt for show","commenting"
"553115272031113216","@NBCNews","commenting"
"544401782676680704","Police confirm they are ""monitoring Facebook &amp; Twitter"" after reports hostages are tweeting from inside #sydneysiege http://t.co/z9JrtJ2IN3","commenting"
"500330934118658048","“@DIANAZOGA: Police reports  indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson” Oh, please, of course it did💩","commenting"
"524935708814086144","@rcallimachi @ummsalama15_ what's a radical","commenting"
"552794765331144705","@cnni the headlesschookìmpersonatingghekowithnotail gotaway oh unlesthecatateit anyway im stil last withonly 5beetles","commenting"
"500341555061075968","@zellieimani I shoplift all the time and I am still alive.","commenting"
"553507538860126211","@BBCBreaking by any chance does that printing business actually print the Charlie Hebdo newspaper?","questioning"
"544280076628414464","@DailyMailAU Oh dear!  PRAY for these innocent people in Sydney who are being held up in a Cafe just before Christmas!  Good Lord Almighty!","commenting"
"544462330105712640","Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd","denying"
"544452378217676800","@cnni @CNN @BreakingNewsKE O Lord @Gurmeetramrahim Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @MSGTheFilm #MSGTheFilm 99","commenting"
"500320602520293376","@flavius217 Agree. Not worth the bullets whatsoever.","support"
"553588252372779008","@cnnbrk Why do the ""terrorists"" look #mindcontrolled?","commenting"
"552814935688740867","@hassanbasmer @cnnbrk free speech. They made fun of everyone! Only islamics kill ppl for a joke. A cartoon. A little offense. No excuse","commenting"
"553237817086967809","@ABC COWARDS less than humans","commenting"
"500357701827039232","@KoszikMeows oh please even if he jacked the cop up they have other weapons besides a gun","commenting"
"544279915076784129","Thoughts with Sydney tonight. “@AFP: #BREAKING Hostages held inside Sydney cafe, Islamic flag held up”","commenting"
"553555141731700737","@RT_com @Furiousnurse When will countries &amp; the decent Ppl w/in realize MOSLEMS all follow Koran. Which means our death. Deport the bastards","commenting"
"525062377713455104","@cnnbrk you've been late on this story all day..","support"
"544308514811035650","@SkyNews bloody hell skyscum reporting on something other than dirty yank crap 24hrs a day","commenting"
"553504747508879360","@bradydan @BBCBreaking they would still be murderers I don't think anyone can consider this martyrdom","denying"
"544292377897488384","@TheAnonMessage ISIS flag supposedly put in window.","commenting"
"500938515367342080","@max843 @orangeseahorse @DanteB4u @Alasscan_ Dorian's lawyer said in CNN interview Dorian had admitted it as he give his witness statement","commenting"
"544269749405097984","BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3","support"
"544421956360368129","“In pictures: the #SydneySiege http://t.co/rgrIsGCd5C Follow live updates: http://t.co/Po6NcBqYpk http://t.co/Rh608kuh24” rt@BBCBreaking","commenting"
"544273029765685248","@Breaking911 Damn the Muslims back to their version of the 'holy land.'","commenting"
"544297924088582144","@Independent Get the terrorists families, take them to the cafe. Surrender or your families will be shot in front of you. Eye for an eye.","commenting"
"500415054559203329","@flavius217 @Tom_sveb @spants @rui_xu So no matter that evidence comes out during the investigation that's what you're going with?","support"
"524959809402331137","Senior U.S. official: Canadian government has informed U.S. that one shooter is dead in Ottawa. Live blog: http://t.co/q98AMohu7T","support"
"500285361394708480","Wait... “@DIANAZOGA: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson”","commenting"
"553585181517701120","@erikscustoms @cnni Use an LRAD on the hostage taker, &amp; if the hostages feel the affect too, they won't die like the murderer. Bring him in","commenting"
"499385991292280832","@clydetheslyde @GrooveSDC They don't want their hillbilly viewers to start thinking that the race war has finally started... yet. #FOXNEWS","commenting"
"500318794862960640","@Tom_sveb @spants @rui_xu @flavius217 Not releasing facts about that shooting is also a way to make sure they get good info from witnesses.","commenting"
"544520494062370816","@Angus_OL watching it live!","commenting"
"500377906305327104","#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2","support"
"544280949496619009","@Gion_Gion @Andrew_Denney @jessradio shahada flag is a generic flag, not unique to any group. ISIS use a different flag","denying"
"500384398022565888","@sachibub10 you can't tell whether there was somebody behind the counter or not. Either way not related to shooting.","commenting"
"544299321811017729","@FoxNews why are you not airing the situation in Sydney ?","questioning"
"552814555764506624","@Red4Mira @MartinRJay So your answer to my question is yes. Enough said. Bye.","commenting"
"524953204224962560","Super scary “@BBCBreaking: Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/qL7qy8JTfz http://t.co/t4K5TtoIUC”","support"
"553559569163902976","@AvitalLeibovich @Channel2News thanks!","commenting"
"553561410920521729","@ShirazMaher Thank you, Shiraz. I understand. What do you each think about all this? What is your reaction? @NickKristof","questioning"
"544316370687913984","@jaselynch - well played sir.","commenting"
"500699046181621760","@TheDailyEdge @marstu67 @MHPshow #nerdland @RealAlexJones #mediabuzz 
#ANHQDC @MikeHuckabeeNH","commenting"
"524928329468870657","Sending thoughts and prayers. ""@globeandmail: #BREAKING: Shots fired at Parliament Hill. http://t.co/hvTLvS7PF3 http://t.co/0qSanyC0vx”","commenting"
"525022456059547648","@ArmedResearch What media account did you get this photo from? What is your confirmation that this is the guy? DM me please","questioning"
"553009507186393088","@No_Idteaots @Mama4Obama1 @JeffersonObama I slammed Islam not the people. They need reformation and the lack of movement shows no interest.","commenting"
"524940919494426624","Canada: “@globeandmail: BREAKING: Shots fired at Parliament Hill. Follow developing story: http://t.co/lJrDWxgxQz http://t.co/zUEKo0sT5T”","commenting"
"500344330046152705","@TheDailyEdge That's only in countries that need to be converted!","commenting"
"553184912258654208","@juliamacfarlane In one respect; part of me hopes they give the French armed police a legitimate reason.....","commenting"
"525060851661668352","@Telegraph Prayers for his family 😢","commenting"
"500757739480842242","@leonlohr @LisaBloom Yep!! Splitting image in everything except one has black hair and other blonde....","questioning"
"544352859773755392","@haurry_stvlles @BreakingNews hum...","denying"
"524973155014946816","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau Rather then point fingers, why don't you stand united with the rest of Canadians.","denying"
"544320325639364608","A bit like Hadley then? 

“@tomsteinfort: Ray Hadley spoke with hostage &amp; could hear the gunman barking orders demanding to go live on air”","support"
"553577721939251201","@WSJ how would they know if they are harmed or not? Is there some kind of communication between the suspects?","denying"
"500321279208341504","“@TheRoot: The day #Ferguson cops told a dirty, bloody lie (via @thedailybeast): http://t.co/xSQyio7XC7 http://t.co/igiZCnkWLM” Whoa","support"
"499693411130429443","@PhilSerrin Uh Sorry. I believe it was his point. Sharpton and Jesse remain silent on Chicago crimes happening daily.  @larryelder","support"
"529697981751373824","@BabiesBaubles @TheSocialCTV Massey Hall tix 10$? #Prince","commenting"
"544316055670493184","Another blow to a terribly-run company. “@mashable: Uber intros surge pricing in Sydney during hostage siege http://t.co/wrcKAm0uOL”","commenting"
"500368286027354113","@Phillippman @CNNVideo i agree","commenting"
"544281932406599681","@mscott does not seem to work on mobile in the US. What about your YouTube stream? http://t.co/f10qWjDBxv","commenting"
"544517034554707968","@ShortyPam Quite a dude, isn’t he. Sick man.","commenting"
"553587188500529152","@KayBurley @dublinrecruiter great work gsg9 and s/ forces teams.","commenting"
"524971348469510145","@rikermacdaniels @CBCAlerts @CBCNews @JustinTrudeau they don't give a shit about Islam they care about regional tensions","commenting"
"553538596938846208","GET YOUR FUCKING SHIT TOGETHER FRANCE
@AP","commenting"
"500284857650782209","@Sbragg420 @DIANAZOGA and unfortunately we'll never hear the other side of the story because he's dead","commenting"
"499641023950512128","@larryelder @JC7109 cops kill too many Americans, black &amp; white. While i reject the race baiting the left is doing this is still wrong","commenting"
"524981904131764224","@RamCNN @20committee any timeline on when the general public gets the name?","questioning"
"553301531340972032","@SkyNews I hope they catch these cowards alive so they can face justice.","commenting"
"500302889429241856","@Alasscan_ @DanteB4u Alasscan it's a lie. Pics are fake. No robbery was reported! If true, police would have said it last week to stop riots","support"
"525834551239524353","@AdamGuerbuez followed you because of this","support"
"500357862699192321","@BrwnSkinGirly the cop shouldnt have shot him. but just because he was black people care. people kill each other everyday because someone","commenting"
"544306003026538497","@DailyMailAU @DailyMailUK time to finish these Islamic pricks","commenting"
"544272759657078785","RT @newscomauHQ: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/qbh5koYBwf http://t.co/lnFXOZr8vL","commenting"
"524973370677690368","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau No ones even confirmed this was an Islamic attack yet.","commenting"
"552818696864157697","@WSJ I condemn this cowardly attack carried out, attacking the hands are broken; asshole and ...","support"
"524945130113863680","“@CBCAlerts: Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose...” #Ottawa","commenting"
"524929863333842944","@Henderburn Hi Peter, this is Marta, reporter from Demotix. Did you take the photo? Would be ok for us to use? Can you send it? thanks","questioning"
"500303711533408257","@PrisonPlanet NOTHING justifies militarized police pointing sniper rifles at anyone #fixed","commenting"
"500384077481259008","@jlpauk @spants @rui_xu @flavius217 autopsy report SPOILER alert: died from multiple gunshot wounds","support"
"553591055783051264","@France24_en @JulianeMeyerK bad. They should have been captured alive for a proper trial.","support"
"552805987053490179","@cnnbrk Also security was abysmal and should have been heightened when so many threats had already happened towards this media agency","commenting"
"500308254946516992","@JustinGlawe Who are you to expect any type of answer in the first place?","commenting"
"552808549349199872","@Colvinius @LePoint A tragedy.","commenting"
"521352738891132929","What? ""@FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola. http://t.co/GsEizhwaV7""","commenting"
"544521333682356224","@Angus_OL thank god they're all safe now. some wounded, but still safe.","support"
"524970424246226945","@rikermacdaniels @CBCAlerts @CBCNews @JustinTrudeau you are too ignorant to understand that extremism has always been there. Blame Harper","commenting"
"524932714940862464","@KrisReyes I'm not. I just received an email from someone in Centre Block.","commenting"
"499536346210652161","@SeanCornholio wow","commenting"
"553548128138584065","@BklynMiddleton it's a dialogue isn't it? please don't take my comment as attacking. i am not sad.. yet. im stark raving mad.","commenting"
"498280126254428160","Mike Brown was staying with his grandmother for the summer, who lived in the community. #Ferguson","support"
"553539507786903552","Breaking News: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://t.co/0tshNCbRNQ @AP","support"
"500315190529773570","@Tom_sveb @spants @rui_xu @flavius217 For you to declare he was executed without any facts is also as absurd.","commenting"
"552833272724852736","@RT_com Sickening. Frenchmen must demand and election and voted FN to get those swine out of their country. This is a MUSLIM problem.","commenting"
"500304014765199360","@orangeseahorse Sadly #DorianJohnson friend of #MichaelBrown was in store also &amp; has admitted to it @DanteB4u @Alasscan_","commenting"
"525025463648137216","BREAKING: A source confirms to CP24 that the deceased soldier in Ottawa is Cpl. Nathan Cirillo. Cirillo was a member of the Hamilton Argylls","support"
"552817984524152832","@DaliaChai @Chusid2015 @cnnbrk hatred pedophile and disgrace in Judaism . We as Muslims don't accept . What freedom if abuse Islam. Death","commenting"
"500297358966808576","Now police issue pix of ""alleged"" robbery involving Michael Brown in #Ferguson http://t.co/nuQGDN6Acy http://t.co/CwNi9AIFlz via @NBCNews","commenting"
"524939504982167552","@dmatthewmillar @Jaclyn_Colville Twice in one week!?!?!?! #Toclosetohomeforcomfort","support"
"500304234404130816","@DanteB4u @Maggyw519 @orangeseahorse @Alasscan_   Where there is just enough justification that a person thinks they can get by with it.","commenting"
"553579224402235393","Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says. http://t.co/cTAJWVBmAO http://t.co/rYEGVIPAlU","support"
"553593201756762113","#ParisAttacks - ""@SkyNews: Hostage-taker in supermarket siege killed, reports say. http://t.co/r9aB3ojKXP http://t.co/Icz7wdlUPs”","commenting"
"500299170993819649","@RockRt66 @NBCNews Even so - since when do you shoot a suspected robber if he is unarmed and cooperating?","commenting"
"544295872515686400","@iSpiideyyy @BBCWorld yeah it's not","commenting"
"544316464719609856","@latikambourke @smh","denying"
"544334602605563904","@SamHarrisOrg “@princekhattab: Gunman's headband reads, ""We are your soldiers O Muhammad""
#MartinPlace #SydneySiege http://t.co/KtZ0CgJz0Y”","commenting"
"544358533819420672","BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige","support"
"500379220426907648","@thelittleidiot you would be blown away by the swedish police then…","commenting"
"499453449206239232","@SacJim2012 @clydetheslyde I was raised by a hater; + knew very wrong-always.But it baffles me w #Diversity in creation y ppl hate rt race..","commenting"
"544298844737916928","“@FoxNews: UPDATE: 13 people being held hostage in #Sydney shop, Opera House evacuated after suspicious package found: reports Are you sure?","support"
"500374020744019969","@AngryBlackLady @HesDanTheMan same one where ppl r Rioting and that are making death threats to him","commenting"
"499369111663550465","@clydetheslyde Shocking... Earlier they had a segment on TV asking if black America would do anything to stop the looting in Ferguson","commenting"
"544515123726258176","@FoxNews Is he dead yet?","questioning"
"544310227722838017","@WilliamsJon makes sense. Did you read the CIA report? Surprised it hS taken this long","denying"
"553557332261490688","“@FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/T72vMccRyQ” when will the craziness end? 😔","support"
"552794232503951360","@FRANCE24 This is the future of Europe. Thank you...","commenting"
"500404284219879424","@jelani9 SAY IT AGAIN!!!! oh nevermind, I can just RT it ;-)","support"
"524924867825913856","@CBCAlerts Canada needs to get real and recognize that this war is REAL; it's no joke.  Arrest these monsters BEFORE they murder more of us!","commenting"
"500291568361041920","@Nola_Darling84 @BobbyHundreds22 Bryan Willman","commenting"
"500299469372420098",". @NBCNews Which excuses him getting shot in the street and his body left there for four hours HOW? Y'all are magpies; all you see is shiny.","commenting"
"553501710497628162","@BBCBreaking I think you mean morons.","commenting"
"500383351828525056","@WSJ @tabster_1 So he thought he will pick on this black kid because it was a slow day?","support"
"544293240669622272","@SharriMarkson looks like a little green man!","commenting"
"500273884479098880","@ReutersUS @Reuters   whos the man in blk,","questioning"
"553587589417304065","@AFP","commenting"
"553203833921613824","@independent Islam never Support Terrorist.","commenting"
"524989506509103105","@CP24 Canada is telling the World that we are up to the task of defending !","commenting"
"544480465982611458","@SkyNews they're on http://t.co/0S80h3ItIz","commenting"
"524962142563610625","#BREAKING Rick Hughes at CBC Hamilton: 

The soldier who was shot in Ottawa Wednesday morning is a reservist serving in Hamilton","support"
"544309550778957824","@IsabelsBookClub means go home","commenting"
"553576199268876288","@WSJ Well that guys a nut.","commenting"
"544517911809761281","“@9NewsSyd: #BREAKING: Police have confirmed that the #SydneySiege is over. #9News” I would not only like to thank God, but those policemen","commenting"
"544407913125515264","@latikambourke that unread count... nnnnggggg","commenting"
"544282429583003648","@nypost kill all #ISIS kill them all kill their families and kill all their love ones make them feel the pain","commenting"
"552846396106502144","Horrible! “@thei100: Charlie Hebdo shooting latest: 12 dead and gunmen still at large http://t.co/X4dB9rqK0k http://t.co/741oNWbSS9”","commenting"
"544324739356188674",".@mashable How altruistic of them!","commenting"
"500431996397846528","@ithl123 I could tell it wasn't him when I saw the video. @andybankertv @FOX2now","support"
"544419593427488768","@ABC let's see if they can do better than Hpd! Don't kill them all","commenting"
"500384522840453120","@Tom_sveb @spants @rui_xu @flavius217 That right there tells me you are going into this with an agenda.","questioning"
"544391326712610817","@cnni Raytheon has made various #RF #weapons for decades: https://t.co/dlLu4QKngg … Similar to those used on #TargetedIndividuals","commenting"
"544382677449580544","@TroyBramston @australian @channeltennews is this same as the ""call"" to Ray Hadley by ""POI"" from 10.30am? Or new info?","commenting"
"544525858581401600","@Angus_OL thank god its over, they're finally safe, although some are wounded. what a terrifying thing to be put through :(","commenting"
"553539141443788800","@AP For fucks sake get your act together Paris. What are you guys doing?","commenting"
"544520376722927616","@AusNewsNetwork @1000FormsOfGlen omg no","commenting"
"500453921999970304","@140elect Why should only cops be allowed to have guns again? #gunsense #UniteBlue","commenting"
"553551811282751488","@NBCNews what cowards . Good will always conquer evil","commenting"
"499610176518119424","#casual #impressive  “@MichaelSkolnik: A woman in #Ferguson was shot in head last night and released this selfie: http://t.co/ki10cz6Jiw”","support"
"553587250232311810","@France24_en good","commenting"
"500284024162488321","@Yamiche @USATODAY im sure none of the  officers in #fergurson have any infractions against them........","commenting"
"576755174531862529","Coup? RT @jimgeraghty: Rumors all Russian military attaches at embassy in London have returned to Moscow: http://t.co/e8ZoFxtfHX","support"
"544283772569788416","Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj","support"
"500295232399757312","@accordingtoame @mashable @PDPJ Take a look at college football players, roughly same size and maturity (in terms of looking older).","commenting"
"544540011581161472","@Joyce_Karam @blackrepublican Guess what?  THESE are the type of individuals that 'waterboarding' intends to discover.  @nytimes @CBSNews","commenting"
"544342839111327744","@Mr_Odin @Uber_Sydney That is the point, dummy. Lots of drivers signing up for Uber. They are smarter than you. So help out and shut it","commenting"
"500294835559866371","@MsRock4Ever @DanteB4u @AlwaysThinkHow  and his bullet would have been harmlessly in his pocket. #Ferguson","commenting"
"500295397886025729","@species8472xgn @mashable @PDPJ my brother played, I'm familiar with their size","commenting"
"544297460936753152","@nypost Pigs","commenting"
"521468392620834817","@FutbolLife @blayrobert @Carlosisking7","commenting"
"552809757225287681","@keller_lind @cnnbrk true but when you mock a religion every day - one should heighten security","commenting"
"524953373200891904","@Finlaure13 Scary stuff...","commenting"
"525027654509293568","@ArmedResearch anyways, thanks for the info.","commenting"
"553502135204478976","@TrudiCTID Agreed. Relevant and timely clarification: martyrs are assassinated, they're not the assassins.","commenting"
"544330173395775488","Nice linkbait. @RT_com but does a ""report"" of a suicide belt really rate a headline like your tweet? #sydneysiege http://t.co/CabefLe9L9","denying"
"553538279073935360","“@AP: MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://t.co/tNs0OdDlcJ” oh my.","commenting"
"500360127522693120","@BrwnSkinGirly the cop didnt know he was un armed he could have pulled out a gun and killed him, if he tazed him he could shot the cop.","support"
"553521113733824513","@AP Come to the window and we will grant you your wish!!","commenting"
"544511670890934272","@7NewsSydney where's the live stream at","questioning"
"544347461976727552","@ehammonds @Uber_Sydney still looks like a PR issue to me, look at the backlash. Never assume the customer has same knowledge you do .","support"
"553536816238710784","@NBCNews they were well known by the French/ why didn't they do anything??? then","questioning"
"553199853820723201","Isn't it too late a NEWS...@Independent","commenting"
"500310561994047488",".@140elect @AkaDimiX ""Kid"".  He was just a harmless little baby, just got out of kindergarten...","commenting"
"524966904885428226","BREAKING UPDATE: Canadian soldier injured at Parliament Hill shooting dies http://t.co/Zp9AKplH9p  #Ottawa","support"
"553211195881426944","@Independent Sad. Islam is such a good religion but it has been taken over by criminals who unfortunately use Quran to defend themselves😠😠","commenting"
"552796307627470848","@guardian Shocking news.","commenting"
"544352643242409984","@ehammonds @harrytuckerr Uber is covering the cost of all rides, Uber is still paying drivers higher fares to encourage them to pickup rides","commenting"
"553502599358722048","@JamesEsqLtd brainwashed!!","commenting"
"500324396285054976","@AkaDimiX My grandfather enlisted in WWII when he was 17.  That's not a kid, despite the sissification of this nation.","denying"
"553587034762534913","@KayBurley hurrah, hell awaits 👹👺","commenting"
"544289223244013568","@LeslieFeffer @nypost we can send hillary to talk to death ISIS and watch ISIS riddle her body with bullets and chop her head off","commenting"
"544517799335694336","@ShortyPam Truth. There are plenty of these sickos hiding under cover of civil society the world over, all ‘cos processes are compromised.","commenting"
"576807061830287360","@ShaunyNews hey loved those cool utube vids you put together!","commenting"
"524991797630865408","@CBSNews The police chief just totally dodged that question and wouldn't say there was more than 1..jUst FYI","commenting"
"553225926436089856","@hanibathish @Colvinius @MartinRJay Oh well, as u may have noticed, some ppl disagree with you!","denying"
"544385799416848384","@aptronym @carolinemarcus Agree, but that image is a powerful encapsulation of how awful this whole thing is. Really brings it home.","support"
"500301215461548032","@mashable  if there was a black person in an altercation in a convenience store, that totally justifies killing another black person, right?","commenting"
"552851028287422464","@mohamudaish @hassanbasmer @cnnbrk settle down just came back from emirates,arabs r just fine its these brainwashed moooslims that r cause","commenting"
"529690091221180416","@FreekmaneJames *holds boom box to air and gets emosh with benji* PURPLE RAIN PURPLE RAINBNNN *insert hard electric guitar here*","denying"
"524926235030589440","BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9","support"
"544484075994509312","@Asher_Wolf https://t.co/zfzDr39nln","commenting"
"553591653404270592","“@AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/7PHQiqijud”RT","support"
"544419950816161792","@cnni http://t.co/vMmHkWcwRY","denying"
"524934776940412929","@obiterdictayo I know what I'm doing here, thanks.","support"
"552792555944153088","@cnni Omg...what is the world turning into. ..","denying"
"500364600668602369","@ZerlinaMaxwell We would rather talk about anything other than a white police officer murdering an unarmed black kid. #Ferguson","commenting"
"524926598576099328","“@CBCAlerts: Shooter still on loose after uniformed soldier shot at War Memorial, across road from Parliament.  :( sad...","support"
"524977026890211328","@WSJLive @Vaibhavgupta44 THIS IS A SMALL LESSON TO CANADA ON HUMAN RIGHTS ! WHAT IT WAS TRYING TO PREACH TO INDIA IN LAST 10 YRS!","support"
"553757432455770112","@Troy_Johnson @France24_en. Did they get those"" BOYS ""who lashed oUt against  the C.H. artist?","commenting"
"544293447717650432","@BuzzFeedOz @TFG411 @cberkman My heart and prayers go out to the good people of Sydney and Australia. 🇺🇸 #nyc","commenting"
"500299040655806465","@RockRt66 @NBCNews True.  However if clothes were different or the same would do it also - I doubt that he the time to change.","commenting"
"500297826510057474","@4DawnMarie @mashable I'm looking for his read hat and his flip flops can you find them? http://t.co/9bVeE3q8Qk","questioning"
"500386029791371267","@FortClank it sure did. A boon to my #brand","support"
"524957420003803136","@BBCBreaking And at a hotel too.","denying"
"524976232266731520","@CP24 he's a hero!","commenting"
"553585548204720128","@DAVIDMDRAIMAN relax.... Every other work out of #cuomo and #coopers mouth was #kosher","commenting"
"544324685446787073","@mashable nice try, not buying ...","commenting"
"544520507580628992","@Angus_OL so thankful everyone's safe it's been a long day","commenting"
"544514570367168512","#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO","support"
"544520042810200064","#sydneysiege is over. 2 confirmed dead, #PrayForSydney #PrayForSydneyHostages #Sydney #hostages","support"
"500316749317697536","@JustinGlawe @JesseLaGreca it wasn't the quik stop that got burned down?","questioning"
"544306128805724160","“@DailyMailAU: A man believed to be the gunman filmed wearing a black headband inside the cafe""

Filmed? Shoot the bastard #intheface","commenting"
"524972443308683264","Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL","support"
"576830686713217024","@andersostlund @CoalsonR @RFERL And how Europe will behave in such a case?","denying"
"500320061425729536","@DanteB4u @orangeseahorse @Alasscan_ Michael never received emergency medical treatment, they left him in the street &amp; labeled the event","commenting"
"524973597467901952","@DaryusAzad Yes it is, my point is though the liberals started us into this chain of events within foreign policy, CPC just continued it.","commenting"
"553502788819632129","@BBCBreaking Just kill them. Nothing to see here, only cowards. Nothing lost.","commenting"
"553591230006067200","@SkyNews @Cosmo_13_","commenting"
"500305311647817729","@bonedog84 @OpFerguson @YourAnonLive I stole gum from a drugstore as a kid. Glad Im alive to tell it.","commenting"
"500309367129133056","@YourAnonLive A robbery doesn't excuse an execution style murder I don't give a fuck what anyone says. Swisher Sweets aren't worth a life.","commenting"
"500377145349521411","to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson","support"
"552838782710321152","@MashableNews @mashable the man might have been a wounded police officer as per Tv news coverage","commenting"
"500399589417963521","@Tom_sveb @spants @rui_xu @flavius217 If he was shot in the back he was running away but shot in the chest he could have been charging.","commenting"
"544345218992963584","@Mr_Odin @Uber_Sydney Man, you're dumb. Sorry for saying anything,  dummy.","commenting"
"544599722577514496","“@RunawayBudgie: @leftocentre @suthernx @onewaymule87 @smh @ZJGarred Hmmm, I think you and I both know that answer”

Yep.","commenting"
"553184482241814530","I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car. #CharlieHebdo","denying"
"524930719077122048","@CutGovtSpending @BreakingNews @CBCNews @TorontoStar it's Isis fucktard","commenting"
"500287454575099904","@MarkMC9 @DanteB4u shits not adding up. What convenient store was robbed? Who are the witnesses that called it in?","questioning"
"544491587271544832","@PzFeed @Siren_Six 
Lol ""Self Styled Sheikh"" ?
I think I'll be Prime Minister then","commenting"
"524975860185825281","@CBCAlerts FACK!!!!","commenting"
"529653029747064832","Prince fans lining up at Massey Hall. Wristbands for surprise show reportedly on sale at 6pm. #Toronto http://t.co/uZBPGlfyce","support"
